iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
DEU,Europe,Germany,14/09/2021,4089476,6325,10337.143,92686,68,39,49029.456,75.832,123.934,1111.229,0.815,0.468,0.98,1540,18.463,,,692,8.297,3283,39.36,,,,,143969,1.726,,,tests performed,106548588,56404132,51886074,296974,265202,195566,127.74,67.62,62.21,0.36,2345,77569,0.093,54.63,83408554,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,,,,
DEU,Europe,Germany,15/09/2021,4101931,12455,10178.571,92769,83,45.857,49178.781,149.325,122.033,1112.224,0.995,0.55,0.95,1527,18.307,,,709,8.5,3179,38.114,,,,,143379,1.719,,,tests performed,106860506,56517937,52040032,346330,311918,199500,128.12,67.76,62.39,0.42,2392,77558,0.093,54.63,83408554,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,,,,
DEU,Europe,Germany,16/09/2021,4114856,12925,9820.571,92837,68,48.429,49333.741,154.96,117.741,1113.039,0.815,0.581,0.93,1550,18.583,,,710,8.512,3125,37.466,,,,,142788,1.712,,,tests performed,107151285,56631981,52182885,386624,290779,202521,128.47,67.9,62.56,0.46,2428,77877,0.093,54.63,83408554,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,,,,
DEU,Europe,Germany,17/09/2021,4125878,11022,9542.429,92857,20,43.429,49465.886,132.145,114.406,1113.279,0.24,0.521,0.92,1544,18.511,,,690,8.273,3017,36.171,,,,,142198,1.705,,,tests performed,107387744,56720478,52304375,417400,236459,205018,128.75,68,62.71,0.5,2458,78340,0.094,54.63,83408554,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,,,,
DEU,Europe,Germany,18/09/2021,4134779,8901,9212,92920,63,46,49572.601,106.716,110.444,1114.034,0.755,0.552,0.92,1523,18.26,,,685,8.213,2915,34.948,,,,,141608,1.698,,,tests performed,107499055,56761855,52366894,425154,111311,205414,128.88,68.05,62.78,0.51,2463,78070,0.094,54.63,83408554,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,,,,
DEU,Europe,Germany,19/09/2021,4142116,7337,9210.857,92958,38,50.286,49660.566,87.965,110.431,1114.49,0.456,0.603,0.92,1535,18.403,,,650,7.793,2842,34.073,73466471,,880.803,,141018,1.691,0.074,13.5,tests performed,107562046,56783565,52403156,430192,62991,205615,128.96,68.08,62.83,0.52,2465,77918,0.093,54.63,83408554,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,45829.9,2.76,7.67,549.4628285
DEU,Europe,Germany,20/09/2021,4145852,3736,8957.286,92971,13,50.429,49705.358,44.792,107.39,1114.646,0.156,0.605,0.91,1541,18.475,,,600,7.194,2784,33.378,,,,,140632,1.686,,,tests performed,107720444,56836233,52486656,455545,158398,205294,129.15,68.14,62.93,0.55,2461,76613,0.092,54.63,83408554,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,,,,
DEU,Europe,Germany,21/09/2021,4150516,4664,8720,93052,81,52.286,49761.275,55.918,104.546,1115.617,0.971,0.627,0.9,1504,18.032,,,595,7.134,2703,32.407,,,,,140247,1.681,,,tests performed,107983496,56925839,52617050,503268,263052,204987,129.46,68.25,63.08,0.6,2458,74530,0.089,54.63,83408554,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,,,,
DEU,Europe,Germany,22/09/2021,4160970,10454,8434.143,93123,71,50.571,49886.61,125.335,101.118,1116.468,0.851,0.606,0.89,1500,17.984,,,555,6.654,2624,31.46,,,,,139861,1.677,,,tests performed,108284484,57021915,52764499,564956,300988,203425,129.82,68.36,63.26,0.68,2439,71997,0.086,54.63,83408554,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,,,,
DEU,Europe,Germany,23/09/2021,4171666,10696,8115.714,93238,115,57.286,50014.846,128.236,97.301,1117.847,1.379,0.687,0.89,1458,17.48,,,545,6.534,2550,30.572,,,,,139476,1.672,,,tests performed,108569371,57121243,52905210,615482,284887,202584,130.17,68.48,63.43,0.74,2429,69895,0.084,54.63,83408554,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,,,,
DEU,Europe,Germany,24/09/2021,4181393,9727,7930.714,93303,65,63.714,50131.465,116.619,95.083,1118.626,0.779,0.764,0.9,1434,17.192,,,550,6.594,2544,30.5,,,,,139090,1.668,,,tests performed,108791699,57194874,53022742,650404,222328,200565,130.43,68.57,63.57,0.78,2405,67771,0.081,54.63,83408554,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,,,,
DEU,Europe,Germany,25/09/2021,4188604,7211,7689.286,93365,62,63.571,50217.919,86.454,92.188,1119.37,0.743,0.762,0.92,1436,17.216,,,534,6.402,2507,30.057,,,,,138705,1.663,,,tests performed,108891325,57227278,53080694,660170,99626,198896,130.55,68.61,63.64,0.79,2385,66489,0.08,54.63,83408554,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,,,,
DEU,Europe,Germany,26/09/2021,4196378,7774,7751.714,93393,28,62.143,50311.123,93.204,92.937,1119.705,0.336,0.745,0.95,1435,17.204,,,555,6.654,2475,29.673,74434706,,892.411,,138319,1.658,0.064,15.6,tests performed,108944757,57244143,53112164,665343,53432,197530,130.62,68.63,63.68,0.8,2368,65797,0.079,54.63,83408554,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,47169.7,2.82,7.97,565.5259292
DEU,Europe,Germany,27/09/2021,4199400,3022,7649.714,93403,10,61.714,50347.354,36.231,91.714,1119.825,0.12,0.74,0.96,1434,17.192,,,565,6.774,2477,29.697,,,,,138361,1.659,,,tests performed,109093488,57291301,53188640,693443,148731,196149,130.79,68.69,63.77,0.83,2352,65010,0.078,54.63,83408554,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,,,,
DEU,Europe,Germany,28/09/2021,4203571,4171,7579.286,93504,101,64.571,50397.361,50.007,90.869,1121.036,1.211,0.774,0.97,1414,16.953,,,560,6.714,2498,29.949,,,,,138403,1.659,,,tests performed,109345175,57373278,53310240,745747,251687,194526,131.1,68.79,63.91,0.89,2332,63920,0.077,54.63,83408554,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,,,,
DEU,Europe,Germany,29/09/2021,4215351,11780,7768.714,93571,67,64,50538.593,141.233,93.14,1121.839,0.803,0.767,0.99,1364,16.353,,,572,6.858,2592,31.076,,,,,138444,1.66,,,tests performed,109613447,57455704,53439320,806536,268272,189852,131.42,68.88,64.07,0.97,2276,61970,0.074,54.63,83408554,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,,,,
DEU,Europe,Germany,30/09/2021,4227501,12150,7976.429,93638,67,57.143,50684.262,145.669,95.631,1122.643,0.803,0.685,0.99,1357,16.269,,,563,6.75,2625,31.472,,,,,138486,1.66,,,tests performed,109846501,57530893,53556806,850975,233054,182447,131.7,68.97,64.21,1.02,2187,58521,0.07,54.63,83408554,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,,,,
DEU,Europe,Germany,01/10/2021,4237619,10118,8032.286,93711,73,58.286,50805.568,121.307,96.301,1123.518,0.875,0.699,0.99,1363,16.341,,,555,6.654,2563,30.728,,,,,138528,1.661,,,tests performed,109973510,57574851,53617341,876952,127009,168830,131.85,69.03,64.28,1.05,2024,54282,0.065,46.3,83408554,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,,,,
DEU,Europe,Germany,02/10/2021,4246136,8517,8218.857,93777,66,58.857,50907.68,102.112,98.537,1124.309,0.791,0.706,0.99,1332,15.97,,,541,6.486,2552,30.596,,,,,138570,1.661,,,tests performed,110002647,57587048,53631136,880323,29137,158760,131.88,69.04,64.3,1.06,1903,51396,0.062,46.3,83408554,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,,,,
DEU,Europe,Germany,03/10/2021,4252300,6164,7988.857,93786,9,56.143,50981.582,73.901,95.78,1124.417,0.108,0.673,0.99,1334,15.994,,,527,6.318,2550,30.572,75404986,,904.044,,138611,1.662,0.064,15.6,tests performed,110011132,57590300,53635063,881698,8485,152339,131.89,69.05,64.3,1.06,1826,49451,0.059,46.3,83408554,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,48316.5,2.86,6.75,579.2751185
DEU,Europe,Germany,04/10/2021,4255388,3088,7998.286,93793,7,55.714,51018.604,37.023,95.893,1124.501,0.084,0.668,1.01,1349,16.173,,,517,6.198,2542,30.476,,,,,138485,1.66,,,tests performed,110107543,57622037,53682007,902455,96411,144865,132.01,69.08,64.36,1.08,1737,47248,0.057,46.3,83408554,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,,,,
DEU,Europe,Germany,05/10/2021,4260187,4799,8088,93883,90,54.143,51076.14,57.536,96.968,1125.58,1.079,0.649,1.02,1361,16.317,,,524,6.282,2497,29.937,,,,,138359,1.659,,,tests performed,110327805,57686880,53787848,955982,220262,140376,132.27,69.16,64.49,1.15,1683,44800,0.054,46.3,83408554,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,,,,
DEU,Europe,Germany,06/10/2021,4271734,11547,8054.714,93959,76,55.429,51214.579,138.439,96.569,1126.491,0.911,0.665,1.02,1359,16.293,,,527,6.318,2409,28.882,,,,,138233,1.657,,,tests performed,110561474,57752495,53896259,1019545,233669,135432,132.55,69.24,64.62,1.22,1624,42399,0.051,46.3,83408554,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,,,,
DEU,Europe,Germany,07/10/2021,4283378,11644,7982.429,94027,68,55.571,51354.181,139.602,95.703,1127.306,0.815,0.666,1.03,1374,16.473,,,543,6.51,2409,28.882,,,,,138107,1.656,,,tests performed,110798929,57823764,54011459,1075589,237455,136061,132.84,69.33,64.76,1.29,1631,41839,0.05,46.3,83408554,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,,,,
DEU,Europe,Germany,08/10/2021,4293807,10429,8026.857,94113,86,57.429,51479.216,125.035,96.235,1128.338,1.031,0.689,1.03,1352,16.209,,,538,6.45,2463,29.529,,,,,137981,1.654,,,tests performed,110956960,57872239,54084971,1115355,158031,140493,133.03,69.38,64.84,1.34,1684,42484,0.051,46.3,83408554,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,,,,
DEU,Europe,Germany,09/10/2021,4302661,8854,8075,94178,65,57.286,51585.369,106.152,96.813,1129.117,0.779,0.687,1.04,1342,16.089,,,546,6.546,2542,30.476,,,,,137854,1.653,,,tests performed,110994832,57887496,54103086,1120130,37872,141741,133.07,69.4,64.87,1.34,1699,42921,0.051,46.3,83408554,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,,,,
DEU,Europe,Germany,10/10/2021,4310273,7612,8281.857,94202,24,59.429,51676.63,91.262,99.293,1129.405,0.288,0.712,1.06,1345,16.125,,,566,6.786,2595,31.112,76369083,,915.603,,137728,1.651,0.065,15.4,tests performed,111006679,57892567,54108567,1121461,11847,142221,133.09,69.41,64.87,1.34,1705,43181,0.052,37.04,83408554,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,49374.3,2.89,6.17,591.957271
DEU,Europe,Germany,11/10/2021,4313384,3111,8285.143,94209,7,59.429,51713.929,37.298,99.332,1129.488,0.084,0.712,1.07,1354,16.233,,,589,7.062,2621,31.424,,,,,135688,1.627,,,tests performed,111105203,57923416,54153597,1146578,98524,142523,133.21,69.45,64.93,1.37,1709,43054,0.052,37.04,83408554,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,,,,
DEU,Europe,Germany,12/10/2021,4318355,4971,8309.714,94297,88,59.143,51773.527,59.598,99.627,1130.544,1.055,0.709,1.08,1383,16.581,,,576,6.906,2713,32.527,,,,,133648,1.602,,,tests performed,111319691,57981973,54250141,1209276,214488,141698,133.46,69.52,65.04,1.45,1699,42156,0.051,37.04,83408554,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,,,,
DEU,Europe,Germany,13/10/2021,4330258,11903,8360.571,94389,92,61.429,51916.234,142.707,100.236,1131.647,1.103,0.736,1.09,1401,16.797,,,589,7.062,2783,33.366,,,,,131608,1.578,,,tests performed,111551580,58043694,54349984,1282258,231889,141444,133.74,69.59,65.16,1.54,1696,41600,0.05,37.04,83408554,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,,,,
DEU,Europe,Germany,14/10/2021,4342640,12382,8466,94461,72,62,52064.684,148.45,101.5,1132.51,0.863,0.743,1.11,1395,16.725,,,576,6.906,2802,33.594,,,,,129568,1.553,,,tests performed,111782531,58107184,54454391,1348934,230951,140515,134.02,69.67,65.29,1.62,1685,40489,0.049,37.04,83408554,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,,,,
DEU,Europe,Germany,15/10/2021,4354158,11518,8621.571,94526,65,59,52202.775,138.091,103.366,1133.289,0.779,0.707,1.13,1402,16.809,,,599,7.182,2905,34.829,,,,,127528,1.529,,,tests performed,111933935,58150253,54521820,1392199,151404,139568,134.2,69.72,65.37,1.67,1673,39716,0.048,37.04,83408554,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,,,,
DEU,Europe,Germany,16/10/2021,4365107,10949,8920.857,94601,75,60.429,52334.045,131.27,106.954,1134.188,0.899,0.724,1.16,1407,16.869,,,609,7.301,2956,35.44,,,,,125488,1.504,,,tests performed,111973287,58165367,54540442,1398055,39352,139779,134.25,69.74,65.39,1.68,1676,39696,0.048,37.04,83408554,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,,,,
DEU,Europe,Germany,17/10/2021,4373789,8682,9073.714,94618,17,59.429,52438.135,104.09,108.786,1134.392,0.204,0.712,1.18,1421,17.037,,,616,7.385,3002,35.992,77233215,,925.963,,123447,1.48,0.081,12.3,tests performed,111985164,58169809,54545826,1400127,11877,139784,134.26,69.74,65.4,1.68,1676,39606,0.047,37.04,83408554,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,50498.9,2.92,6.31,605.4403005
DEU,Europe,Germany,18/10/2021,4377845,4056,9208.714,94628,10,59.857,52486.763,48.628,110.405,1134.512,0.12,0.718,1.21,1458,17.48,,,635,7.613,3065,36.747,,,,,124451,1.492,,,tests performed,112084180,58197842,54588166,1430729,99016,139854,134.38,69.77,65.45,1.72,1677,39204,0.047,37.04,83408554,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,,,,
DEU,Europe,Germany,19/10/2021,4384616,6771,9465.857,94716,88,59.857,52567.942,81.179,113.488,1135.567,1.055,0.718,1.25,1476,17.696,,,686,8.225,3284,39.372,,,,,125454,1.504,,,tests performed,112296673,58251197,54678847,1501569,212493,139569,134.63,69.84,65.56,1.8,1673,38461,0.046,42.59,83408554,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,,,,
DEU,Europe,Germany,20/10/2021,4401631,17015,10196.143,94808,92,59.857,52771.938,203.996,122.243,1136.67,1.103,0.718,1.29,1482,17.768,,,689,8.261,3641,43.653,,,,,126457,1.516,,,tests performed,112526405,58305555,54770686,1587327,229732,139261,134.91,69.9,65.67,1.9,1670,37409,0.045,42.59,83408554,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,,,,
DEU,Europe,Germany,21/10/2021,4417708,16077,10724,94875,67,59.143,52964.688,192.75,128.572,1137.473,0.803,0.709,1.3,1540,18.463,,,731,8.764,3938,47.213,,,,,127460,1.528,,,tests performed,112750636,58361294,54862589,1666404,224231,138301,135.18,69.97,65.78,2,1658,36301,0.044,42.59,83408554,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,,,,
DEU,Europe,Germany,22/10/2021,4437280,19572,11874.571,94991,116,66.429,53199.34,234.652,142.366,1138.864,1.391,0.796,1.32,1542,18.487,,,761,9.124,4183,50.151,,,,,128463,1.54,,,tests performed,112901880,58399937,54922649,1720773,151244,138278,135.36,70.02,65.85,2.06,1658,35669,0.043,42.59,83408554,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,,,,
DEU,Europe,Germany,23/10/2021,4452425,15145,12474,95077,86,68,53380.916,181.576,149.553,1139.895,1.031,0.815,1.33,1606,19.255,,,783,9.388,4463,53.508,,,,,129466,1.552,,,tests performed,112941627,58413876,54938617,1730938,39747,138334,135.41,70.03,65.87,2.08,1659,35501,0.043,42.59,83408554,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,,,,
DEU,Europe,Germany,24/10/2021,4466157,13732,13195.429,95100,23,68.857,53545.551,164.635,158.202,1140.171,0.276,0.826,1.33,1630,19.542,,,816,9.783,4676,56.061,78146498,,936.912,,130469,1.564,0.108,9.3,tests performed,112953598,58417909,54943607,1733911,11971,138348,135.42,70.04,65.87,2.08,1659,35443,0.042,42.59,83408554,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,52531.7,3.01,11.47,629.8119015
DEU,Europe,Germany,25/10/2021,4472730,6573,13555,95117,17,69.857,53624.356,78.805,162.513,1140.375,0.204,0.838,1.34,1682,20.166,,,839,10.059,4742,56.853,,,,,135703,1.627,,,tests performed,113062358,58443630,54985191,1776877,108760,139740,135.55,70.07,65.92,2.13,1675,35113,0.042,42.59,83408554,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,,,,
DEU,Europe,Germany,26/10/2021,4483203,10473,14083.857,95245,128,75.571,53749.919,125.563,168.854,1141.909,1.535,0.906,1.35,1704,20.43,,,885,10.61,4875,58.447,,,,,140937,1.69,,,tests performed,113314792,58495765,55079112,1885370,252434,145446,135.86,70.13,66.04,2.26,1744,34938,0.042,42.59,83408554,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,,,,
DEU,Europe,Germany,27/10/2021,4506415,23212,14969.143,95359,114,78.714,54028.212,278.293,179.468,1143.276,1.367,0.944,1.36,1765,21.161,,,927,11.114,4989,59.814,,,,,146171,1.752,,,tests performed,113589924,58550196,55172172,2014902,275132,151931,136.18,70.2,66.15,2.42,1822,34949,0.042,42.59,83408554,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,,,,
DEU,Europe,Germany,28/10/2021,4534452,28037,16677.714,95485,126,87.143,54364.352,336.141,199.952,1144.787,1.511,1.045,1.36,1810,21.7,,,965,11.57,5319,63.77,,,,,151405,1.815,,,tests performed,113865272,58605840,55267063,2142037,275348,159234,136.52,70.26,66.26,2.57,1909,34935,0.042,43.98,83408554,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,,,,
DEU,Europe,Germany,29/10/2021,4559120,24668,17405.714,95606,121,87.857,54660.101,295.749,208.68,1146.237,1.451,1.053,1.34,1870,22.42,,,996,11.941,5539,66.408,,,,,156639,1.878,,,tests performed,114051892,58645701,55327091,2230250,186620,164287,136.74,70.31,66.33,2.67,1970,35109,0.042,43.98,83408554,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,,,,
DEU,Europe,Germany,30/10/2021,4580663,21543,18319.714,95696,90,88.429,54918.384,258.283,219.638,1147.316,1.079,1.06,1.31,1937,23.223,,,1023,12.265,5714,68.506,,,,,161873,1.941,,,tests performed,114099186,58660238,55342635,2247725,47294,165366,136.8,70.33,66.35,2.69,1983,35195,0.042,43.98,83408554,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,,,,
DEU,Europe,Germany,31/10/2021,4597550,16887,18770.429,95729,33,89.857,55120.845,202.461,225.042,1147.712,0.396,1.077,1.3,1985,23.799,,,1045,12.529,5795,69.477,79316244,,950.937,,167107,2.003,0.121,8.3,tests performed,114112101,58664218,55346713,2252613,12915,165500,136.81,70.33,66.36,2.7,1984,35187,0.042,43.98,83408554,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,55176.5,3.13,14.91,661.5208795
DEU,Europe,Germany,01/11/2021,4607208,9658,19211.143,95752,23,90.714,55236.637,115.791,230.326,1147.988,0.276,1.088,1.28,2060,24.698,,,1085,13.008,5912,70.88,,,,,167677,2.01,,,tests performed,114173361,58676264,55363923,2285364,61260,158715,136.88,70.35,66.38,2.74,1903,33233,0.04,43.98,83408554,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,,,,
DEU,Europe,Germany,02/11/2021,4618021,10813,19259.714,95833,81,84,55366.276,129.639,230.908,1148.959,0.971,1.007,1.28,2137,25.621,,,1121,13.44,5833,69.933,,,,,168247,2.017,,,tests performed,114424065,58719583,55438383,2419756,250704,158468,137.19,70.4,66.47,2.9,1900,31974,0.038,43.98,83408554,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,,,,
DEU,Europe,Germany,03/11/2021,4638419,20398,18857.714,96027,194,95.429,55610.831,244.555,226.088,1151.285,2.326,1.144,1.3,2226,26.688,,,1178,14.123,6043,72.451,,,,,168817,2.024,,,tests performed,114749289,58773611,55520669,2610278,325224,165624,137.57,70.46,66.56,3.13,1986,31916,0.038,43.98,83408554,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,,,,
DEU,Europe,Germany,04/11/2021,4672368,33949,19702.286,96192,165,101,56017.852,407.021,236.214,1153.263,1.978,1.211,1.35,2333,27.971,,,1213,14.543,6291,75.424,,,,,169387,2.031,,,tests performed,115081105,58832035,55607595,2798855,331816,173690,137.97,70.53,66.67,3.36,2082,32314,0.039,43.98,83408554,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,,,,
DEU,Europe,Germany,05/11/2021,4709488,37120,21481.143,96346,154,105.714,56462.89,445.038,257.541,1155.109,1.846,1.267,1.38,2420,29.014,,,1263,15.142,6573,78.805,,,,,169958,2.038,,,tests performed,115325013,58875262,55663128,2945707,243908,181874,138.27,70.59,66.74,3.53,2181,32794,0.039,43.98,83408554,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,,,,
DEU,Europe,Germany,06/11/2021,4743490,34002,23261,96488,142,113.143,56870.546,407.656,278.88,1156.812,1.702,1.356,1.39,2449,29.361,,,1319,15.814,6823,81.802,,,,,170528,2.044,,,tests performed,115395438,58894248,55679594,2981096,70425,185179,138.35,70.61,66.76,3.57,2220,33430,0.04,43.98,83408554,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,,,,
DEU,Europe,Germany,07/11/2021,4767033,23543,24211.857,96525,37,113.714,57152.807,282.261,290.28,1157.255,0.444,1.363,1.38,2543,30.488,,,1418,17.001,6949,83.313,80513931,,965.296,,171098,2.051,0.158,6.3,tests performed,115419048,58900234,55685027,2993327,23610,186707,138.38,70.62,66.76,3.59,2238,33717,0.04,43.98,83408554,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,57940.5,3.26,15.65,694.6589675
DEU,Europe,Germany,08/11/2021,4782546,15513,25048.286,96558,33,115.143,57338.795,185.988,300.308,1157.651,0.396,1.38,1.38,2622,31.436,,,1481,17.756,7037,84.368,,,,,180090,2.159,,,tests performed,115598599,58931390,55722616,3105713,179551,203605,138.59,70.65,66.81,3.72,2441,36447,0.044,43.98,83408554,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,,,,
DEU,Europe,Germany,09/11/2021,4804378,21832,26622.429,96727,169,127.714,57600.543,261.748,319.181,1159.677,2.026,1.531,1.38,2687,32.215,,,1535,18.403,7497,89.883,,,,,189083,2.267,,,tests performed,115992579,58992945,55804663,3358333,393980,224073,139.07,70.73,66.91,4.03,2686,39052,0.047,43.98,83408554,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,,,,
DEU,Europe,Germany,10/11/2021,4844054,39676,29376.429,96963,236,133.714,58076.226,475.683,352.199,1162.507,2.829,1.603,1.38,2739,32.838,,,1586,19.015,7823,93.791,,,,,198075,2.375,,,tests performed,116442658,59058690,55885910,3663384,450079,241910,139.61,70.81,67,4.39,2900,40726,0.049,45.83,83408554,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,,,,
DEU,Europe,Germany,11/11/2021,4894250,50196,31697.429,97198,235,143.714,58678.034,601.809,380.026,1165.324,2.817,1.723,1.38,2830,33.929,,,1610,19.303,7933,95.11,,,,,207067,2.483,,,tests performed,116895084,59128762,55970187,3964156,452426,259140,140.15,70.89,67.1,4.75,3107,42390,0.051,45.83,83408554,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,,,,
